model,file_number,true_label,pred_label,is_correct,raw_response,error,prompt_tokens,completion_tokens,total_tokens
google/gemini-3-flash-preview,7091,6,6,1,"2,9,6,5,7,6,3,6,7,6",,11125,19,11144
google/gemini-3-flash-preview,9577,3,3,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,9100,4,4,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,9609,9,9,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,908,2,2,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,2353,1,1,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,1867,8,8,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,7684,9,9,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,4369,2,2,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,9281,3,3,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,8772,7,7,1,"3, 4, 9, 2, 1, 8, 9, 2, 3, 7",,11125,28,11153
google/gemini-3-flash-preview,1459,1,1,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,5810,8,8,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,3096,6,2,0,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,3542,8,8,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,2110,6,2,0,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,2439,6,6,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,2038,9,9,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,8147,8,7,0,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,464,0,0,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,2605,2,2,1,"1,8,2,8,2,6,9,7,0,2",,11125,19,11144
google/gemini-3-flash-preview,2895,3,3,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,9555,4,4,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,1207,6,6,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,9205,0,0,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,2488,1,1,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,1757,2,2,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,6355,6,6,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,295,8,8,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,1739,5,5,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,4104,7,7,1,"3, 4, 6, 0, 1, 2, 6, 8, 5, 7",,11125,28,11153
google/gemini-3-flash-preview,6469,4,4,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,7329,1,1,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,1174,1,1,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,4192,2,2,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,4285,8,8,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,160,2,2,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,1322,8,8,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,5639,8,8,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,6191,2,2,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,9035,7,7,1,"4, 1, 1, 2, 8, 2, 8, 8, 2, 7",,11125,28,11153
google/gemini-3-flash-preview,3983,8,8,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,4712,2,2,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,3818,4,4,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,8285,9,9,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,4207,0,0,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,8374,8,8,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,6169,1,1,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,2182,6,7,0,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,6116,1,1,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,5374,5,5,1,"8,2,4,9,0,8,1,7,1,5",,11125,19,11144
google/gemini-3-flash-preview,6522,0,0,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,2458,8,8,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,5167,3,3,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,2167,9,9,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,753,4,4,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,9824,3,3,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,5781,5,5,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,9839,7,7,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,5188,7,7,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,5039,6,6,1,"0, 8, 3, 9, 4, 3, 5, 7, 7, 6",,11125,28,11153
google/gemini-3-flash-preview,1211,3,2,0,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,9684,3,3,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,1160,9,9,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,9565,5,0,0,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,3676,4,4,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,1849,3,3,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,7614,7,7,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,8708,8,8,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,1198,1,1,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,7557,3,3,1,"2,3,9,0,4,3,7,8,1,3",,11125,19,11144
google/gemini-3-flash-preview,7768,0,0,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,5682,9,9,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,7197,4,4,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,2553,1,1,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,5541,8,8,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,5038,3,3,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,2428,6,6,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,1805,0,0,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,1137,5,5,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,8087,5,5,1,"0, 9, 4, 1, 8, 3, 6, 0, 5, 5",,11125,28,11153
google/gemini-3-flash-preview,4055,8,8,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,3073,0,0,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,9317,7,7,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,2241,5,5,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,6979,7,7,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,7415,6,6,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,1170,5,5,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,1053,1,1,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,1261,8,8,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,7022,0,0,1,"8, 0, 7, 5, 7, 6, 5, 1, 8, 0",,11125,28,11153
google/gemini-3-flash-preview,5049,9,9,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,7860,2,2,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,7867,1,1,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,8740,5,5,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,1158,7,7,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,2356,2,2,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,5905,8,8,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,3915,1,1,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,875,9,9,1,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,2652,5,0,0,"9, 2, 1, 5, 7, 2, 8, 1, 9, 0",,11125,28,11153
google/gemini-3-flash-preview,349,5,9,0,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,9268,6,6,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,5806,5,8,0,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,7005,2,2,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,638,5,5,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,6969,1,1,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,198,9,9,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,7690,5,0,0,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,5237,5,5,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,5978,5,5,1,"9,6,8,2,5,1,9,0,5,5",,11125,19,11144
google/gemini-3-flash-preview,2680,7,7,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,5881,8,8,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,5985,4,4,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,1972,6,6,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,8887,2,2,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,8782,7,7,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,7181,7,7,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,6343,8,8,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,9974,8,8,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,9026,5,5,1,"7,8,4,6,2,7,7,8,8,5",,11125,19,11144
google/gemini-3-flash-preview,3395,3,3,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,4809,0,0,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,1881,5,5,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,3981,9,9,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,9099,7,7,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,8717,5,5,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,8777,2,2,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,6700,2,2,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,4523,4,4,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,5423,8,8,1,"3, 0, 5, 9, 7, 5, 2, 2, 4, 8",,11125,28,11153
google/gemini-3-flash-preview,2251,3,3,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,383,6,7,0,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,7644,1,1,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,5932,9,9,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,2061,1,1,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,9659,0,0,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,848,5,5,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,2503,3,3,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,5395,6,7,0,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,1848,0,0,1,"3, 7, 1, 9, 1, 0, 5, 3, 7, 0",,11125,28,11153
google/gemini-3-flash-preview,7419,7,7,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,3394,3,3,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,2362,9,9,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,6402,6,6,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,5248,0,0,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,2461,1,1,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,3308,7,7,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,3306,8,8,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,3581,6,6,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,8249,5,5,1,"7,3,9,6,0,1,7,8,6,5",,11125,19,11144
google/gemini-3-flash-preview,429,3,3,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,9918,6,6,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,3749,2,2,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,3179,1,1,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,2348,4,4,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,8604,1,1,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,7407,8,8,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,2657,3,2,0,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,493,9,9,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,6732,6,6,1,"3, 6, 2, 1, 4, 1, 8, 2, 9, 6",,11125,28,11153
google/gemini-3-flash-preview,9662,7,7,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,6538,7,7,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,8549,3,2,0,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,2521,4,4,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,3919,3,3,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,6385,1,1,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,6074,3,3,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,2888,0,0,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,4953,6,6,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,7227,9,9,1,"7, 7, 2, 4, 3, 1, 3, 0, 6, 9",,11125,28,11153
google/gemini-3-flash-preview,6775,3,3,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,687,4,4,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,2547,0,9,0,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,7357,1,1,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,4029,0,0,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,2738,6,6,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,9314,2,2,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,6709,1,1,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,4378,8,8,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,5945,2,2,1,"3,4,9,1,0,6,2,1,8,2",,11125,19,11144
google/gemini-3-flash-preview,5844,6,6,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,5815,4,4,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,4976,2,2,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,4709,6,6,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,1541,9,9,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,2429,7,7,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,7086,1,1,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,8718,7,7,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,4385,9,9,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,1363,1,1,1,"6,4,2,6,9,7,1,7,9,1",,11125,19,11144
google/gemini-3-flash-preview,217,2,2,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,5138,3,2,0,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,6952,2,2,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,8925,9,9,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,5923,3,3,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,5653,7,7,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,7379,4,4,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,4870,7,7,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,8026,1,1,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,8989,7,7,1,"2,2,2,9,3,7,4,7,1,7",,11125,19,11144
google/gemini-3-flash-preview,1123,5,,0,,http_402,0,0,0
google/gemini-3-flash-preview,2275,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,8100,5,,0,,http_402,0,0,0
google/gemini-3-flash-preview,4545,4,,0,,http_402,0,0,0
google/gemini-3-flash-preview,2908,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,1590,4,,0,,http_402,0,0,0
google/gemini-3-flash-preview,727,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,7993,9,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6935,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,9256,7,,0,,http_402,0,0,0
google/gemini-3-flash-preview,449,4,,0,,http_402,0,0,0
google/gemini-3-flash-preview,5629,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,168,1,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6835,9,,0,,http_402,0,0,0
google/gemini-3-flash-preview,5865,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,402,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,2411,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,73,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,4544,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6645,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6171,1,,0,,http_402,0,0,0
google/gemini-3-flash-preview,3252,3,,0,,http_402,0,0,0
google/gemini-3-flash-preview,5785,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,8946,3,,0,,http_402,0,0,0
google/gemini-3-flash-preview,999,9,,0,,http_402,0,0,0
google/gemini-3-flash-preview,648,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,4115,7,,0,,http_402,0,0,0
google/gemini-3-flash-preview,9072,9,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6184,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,8289,9,,0,,http_402,0,0,0
google/gemini-3-flash-preview,7682,6,,0,,http_402,0,0,0
google/gemini-3-flash-preview,9846,3,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6747,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,7534,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,4252,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,4607,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,146,0,,0,,http_402,0,0,0
google/gemini-3-flash-preview,9320,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,3594,8,,0,,http_402,0,0,0
google/gemini-3-flash-preview,3202,5,,0,,http_402,0,0,0
google/gemini-3-flash-preview,5712,7,,0,,http_402,0,0,0
google/gemini-3-flash-preview,5596,7,,0,,http_402,0,0,0
google/gemini-3-flash-preview,8891,1,,0,,http_402,0,0,0
google/gemini-3-flash-preview,3348,2,,0,,http_402,0,0,0
google/gemini-3-flash-preview,1736,9,,0,,http_402,0,0,0
google/gemini-3-flash-preview,8570,4,,0,,http_402,0,0,0
google/gemini-3-flash-preview,6658,3,,0,,http_402,0,0,0
google/gemini-3-flash-preview,7997,7,,0,,http_402,0,0,0
google/gemini-3-flash-preview,2494,5,,0,,http_402,0,0,0
google/gemini-3-flash-preview,9663,1,,0,,http_402,0,0,0
